datetime,battery_voltage,battery_current,battery_state_of_charge,battery_temperature_1,battery_temperature_2
1/3/2023 23:25,,,,,
1/3/2023 23:30,53.52000046,36.59999847,0.829999983,27.20000076,19.79999924
1/3/2023 23:35,,,,,
1/3/2023 23:40,53.49000168,33.79999924,0.829999983,27.20000076,19.5
1/3/2023 23:45,,,,,
1/3/2023 23:50,53.49000168,30.79999924,0.829999983,27.20000076,19.29999924
1/3/2023 23:55,,,,,
1/4/2023 0:00,,,0.829999983,,19.20000076
1/4/2023 0:05,53.52000046,29.39999962,,28.29999924,
1/4/2023 0:10,,,0.829999983,,18.89999962
1/4/2023 0:15,53.49000168,27.79999924,,28.29999924,
1/4/2023 0:20,,,0.839999974,,18.70000076
1/4/2023 0:25,53.52000046,26.39999962,,28.29999924,
1/4/2023 0:30,,,0.839999974,,18.5
1/4/2023 0:35,53.52000046,23.39999962,,28.29999924,
1/4/2023 0:40,,,0.839999974,,18.39999962
1/4/2023 0:45,53.52000046,22,,28.20000076,
1/4/2023 0:50,,,0.839999974,,18.20000076
1/4/2023 0:55,53.49000168,19,,28.20000076,
1/4/2023 1:00,,,0.839999974,,18
1/4/2023 1:05,53.49000168,19,,28.20000076,
1/4/2023 1:10,,,0.839999974,,17.89999962
1/4/2023 1:15,53.52000046,17.60000038,,28,
1/4/2023 1:20,,,0.839999974,,17.60000038
1/4/2023 1:25,53.49000168,16.20000076,,28,
1/4/2023 1:30,,,0.839999974,,17.39999962
1/4/2023 1:35,53.49000168,14.60000038,,28,
1/4/2023 1:40,,,0.839999974,,17.20000076
1/4/2023 1:45,53.52000046,14.60000038,,27.89999962,
1/4/2023 1:50,,,0.839999974,,16.89999962
1/4/2023 1:55,53.49000168,14.60000038,,27.89999962,
1/4/2023 2:00,,,0.850000024,,16.79999924
1/4/2023 2:05,53.49000168,13.19999981,,27.89999962,
1/4/2023 2:10,,,0.850000024,,16.70000076
1/4/2023 2:15,53.49000168,11.80000019,,27.79999924,
1/4/2023 2:20,,,0.850000024,,16.60000038
1/4/2023 2:25,53.49000168,11.80000019,,27.79999924,
1/4/2023 2:30,,,0.850000024,,16.5
1/4/2023 2:35,53.49000168,11.80000019,,27.70000076,
1/4/2023 2:40,,,0.850000024,,16.20000076
1/4/2023 2:45,53.52000046,11.80000019,,27.60000038,
1/4/2023 2:50,,,0.850000024,,15.89999962
1/4/2023 2:55,53.49000168,10.19999981,,27.60000038,
1/4/2023 3:00,,,0.850000024,,15.69999981
1/4/2023 3:05,53.52000046,10.19999981,,27.39999962,
1/4/2023 3:10,,,0.850000024,,15.5
1/4/2023 3:15,53.52000046,10.19999981,,27.39999962,
1/4/2023 3:20,,,0.850000024,,15.19999981
1/4/2023 3:25,53.52000046,8.800000191,,27.29999924,
1/4/2023 3:30,,,0.850000024,,15.10000038
1/4/2023 3:35,53.52000046,8.800000191,,27.29999924,
1/4/2023 3:40,,,0.850000024,,15.10000038
1/4/2023 3:45,50.54000092,-41,,27.29999924,
1/4/2023 3:50,,,0.850000024,,15
1/4/2023 3:55,50.38999939,-41,,27.20000076,
1/4/2023 4:00,,,0.850000024,,14.89999962
1/4/2023 4:05,56.00999832,115.8000031,,27.10000038,
1/4/2023 4:10,,,0.850000024,,15.10000038
1/4/2023 4:15,53.52000046,13.19999981,,27.10000038,
1/4/2023 4:20,,,0.850000024,,15.30000019
1/4/2023 4:25,53.52000046,11.80000019,,27.20000076,
1/4/2023 4:30,,,0.850000024,,15.5
1/4/2023 4:35,53.52000046,10.19999981,,27.20000076,
1/4/2023 4:40,,,0.850000024,,15.5
1/4/2023 4:45,53.49000168,8.800000191,,27.20000076,
1/4/2023 4:50,,,0.850000024,,15.60000038
1/4/2023 4:55,53.49000168,7.400000095,,27.20000076,
1/4/2023 5:00,,,0.850000024,,15.60000038
1/4/2023 5:05,53.52000046,5.800000191,,27.10000038,
1/4/2023 5:10,,,0.850000024,,15.5
1/4/2023 5:15,53.52000046,5.800000191,,27.10000038,
1/4/2023 5:20,,,0.850000024,,15.5
1/4/2023 5:25,53.49000168,5.800000191,,27,
1/4/2023 5:30,,,0.850000024,,15.5
1/4/2023 5:35,53.49000168,4.400000095,,27,
1/4/2023 5:40,,,0.850000024,,15.5
1/4/2023 5:45,53.49000168,4.400000095,,26.79999924,
1/4/2023 5:50,,,0.850000024,,15.39999962
1/4/2023 5:55,53.52000046,4.400000095,,26.79999924,
1/4/2023 6:00,,,0.850000024,,15.39999962
1/4/2023 6:05,53.49000168,4.400000095,,26.70000076,
1/4/2023 6:10,,,0.850000024,,15.39999962
1/4/2023 6:15,53.49000168,4.400000095,,26.70000076,
1/4/2023 6:20,,,0.850000024,,15.19999981
1/4/2023 6:25,53.52000046,10.19999981,,26.60000038,
1/4/2023 6:30,,,0.850000024,,15.30000019
1/4/2023 6:35,53.52000046,4.400000095,,26.60000038,
1/4/2023 6:40,,,0.850000024,,15.19999981
1/4/2023 6:45,53.49000168,4.400000095,,26.5,
1/4/2023 6:50,,,0.850000024,,15.30000019
1/4/2023 6:55,53.52000046,3,,26.5,
1/4/2023 7:00,,,0.850000024,,15.19999981
1/4/2023 7:05,53.52000046,3,,26.29999924,
1/4/2023 7:10,,,0.850000024,,15.19999981
1/4/2023 7:15,50.66999817,-41,,26.29999924,
1/4/2023 7:20,,,0.850000024,,16
1/4/2023 7:25,50.54000092,-38,,26.20000076,
1/4/2023 7:30,,,0.850000024,,16.29999924
1/4/2023 7:35,50.54000092,-33.59999847,,26.20000076,
1/4/2023 7:40,,,0.850000024,,16.70000076
1/4/2023 7:45,50.59000015,-29.20000076,,26.10000038,
1/4/2023 7:50,,,0.850000024,,17.10000038
1/4/2023 7:55,50.66999817,-23.39999962,,26,
1/4/2023 8:00,,,0.839999974,,17.60000038
1/4/2023 8:05,50.83000183,-17.60000038,,26,
1/4/2023 8:10,,,0.839999974,,18.20000076
1/4/2023 8:15,51.02000046,-11.60000038,,26,
1/4/2023 8:20,,,0.839999974,,18.89999962
1/4/2023 8:25,51.68999863,1.600000024,,26,
1/4/2023 8:30,,,0.839999974,,19.60000038
1/4/2023 8:35,52.31999969,8.800000191,,25.89999962,
1/4/2023 8:40,,,0.839999974,,20.29999924
1/4/2023 8:45,52.79999924,13.19999981,,25.89999962,
1/4/2023 8:50,,,0.839999974,,21.29999924
1/4/2023 8:55,53.52000046,19,,25.89999962,
1/4/2023 9:00,,,0.850000024,,22.5
1/4/2023 9:05,53.52000046,14.60000038,,25.70000076,
1/4/2023 9:10,,,0.850000024,,24.29999924
1/4/2023 9:15,53.52000046,11.80000019,,25.89999962,
1/4/2023 9:20,,,0.850000024,,24.89999962
1/4/2023 9:25,53.52000046,10.19999981,,25.89999962,
1/4/2023 9:30,,,0.850000024,,25.5
1/4/2023 9:35,53.49000168,8.800000191,,25.89999962,
1/4/2023 9:40,,,0.850000024,,26.20000076
1/4/2023 9:45,53.49000168,7.400000095,,26,
1/4/2023 9:50,,,0.850000024,,26.79999924
1/4/2023 9:55,53.49000168,7.400000095,,26.10000038,
1/4/2023 10:00,,,0.850000024,,27.29999924
1/4/2023 10:05,53.52000046,5.800000191,,26.20000076,
1/4/2023 10:10,,,0.850000024,,27.5
1/4/2023 10:15,53.52000046,5.800000191,,26.20000076,
1/4/2023 10:20,,,0.850000024,,28.10000038
1/4/2023 10:25,53.52000046,4.400000095,,26.29999924,
1/4/2023 10:30,,,0.850000024,,28.89999962
1/4/2023 10:35,53.49000168,4.400000095,,26.60000038,
1/4/2023 10:40,,,0.850000024,,29.39999962
1/4/2023 10:45,53.52000046,4.400000095,,26.60000038,
1/4/2023 10:50,,,0.850000024,,30.10000038
1/4/2023 10:55,53.52000046,4.400000095,,26.70000076,
1/4/2023 11:00,,,0.850000024,,30.70000076
1/4/2023 11:05,53.49000168,4.400000095,,26.70000076,
1/4/2023 11:10,,,0.850000024,,31.29999924
1/4/2023 11:15,53.52000046,4.400000095,,26.79999924,
1/4/2023 11:20,,,0.850000024,,31.89999962
1/4/2023 11:25,53.49000168,4.400000095,,26.79999924,
1/4/2023 11:30,,,0.850000024,,32.40000153
1/4/2023 11:35,53.49000168,3,,27,
1/4/2023 11:40,,,0.850000024,,32.79999924
1/4/2023 11:45,53.52000046,3,,27,
1/4/2023 11:50,,,0.850000024,,33.09999847
1/4/2023 11:55,53.49000168,3,,27.10000038,
1/4/2023 12:00,,,0.850000024,,33.40000153
1/4/2023 12:05,53.52000046,3,,27.10000038,
1/4/2023 12:10,,,0.850000024,,33.59999847
1/4/2023 12:15,53.49000168,3,,27.20000076,
1/4/2023 12:20,,,0.850000024,,33.90000153
1/4/2023 12:25,53.52000046,3,,27.20000076,
1/4/2023 12:30,,,0.850000024,,33.90000153
1/4/2023 12:35,53.49000168,3,,27.29999924,
1/4/2023 12:40,,,0.850000024,,34.09999847
1/4/2023 12:45,53.36000061,3,,27.29999924,
1/4/2023 12:50,,,0.850000024,,34.40000153
1/4/2023 12:55,53.52000046,3,,27.29999924,
1/4/2023 13:00,,,0.850000024,,34.40000153
1/4/2023 13:05,53.52000046,3,,27.39999962,
1/4/2023 13:10,,,0.850000024,,34.79999924
1/4/2023 13:15,53.52000046,3,,27.39999962,
1/4/2023 13:20,,,0.850000024,,34.90000153
1/4/2023 13:25,53.49000168,3,,27.60000038,
1/4/2023 13:30,,,0.850000024,,35.09999847
1/4/2023 13:35,53.52000046,3,,27.60000038,
1/4/2023 13:40,,,0.850000024,,35.5
1/4/2023 13:45,53.52000046,3,,27.70000076,
1/4/2023 13:50,,,0.850000024,,35.5
1/4/2023 13:55,53.49000168,3,,27.70000076,
1/4/2023 14:00,,,0.850000024,,35.59999847
1/4/2023 14:05,53.49000168,1.600000024,,27.70000076,
1/4/2023 14:10,,,0.850000024,,35.5
1/4/2023 14:15,53.49000168,3,,27.70000076,
1/4/2023 14:20,,,0.850000024,,35.5
1/4/2023 14:25,53.52000046,3,,27.79999924,
1/4/2023 14:30,,,0.850000024,,35.40000153
1/4/2023 14:35,53.49000168,3,,27.79999924,
1/4/2023 14:40,,,0.860000014,,35.20000076
1/4/2023 14:45,53.52000046,3,,27.79999924,
1/4/2023 14:50,,,0.860000014,,35.09999847
1/4/2023 14:55,53.49000168,3,,27.79999924,
1/4/2023 15:00,,,0.860000014,,35.29999924
1/4/2023 15:05,53.49000168,3,,27.79999924,
1/4/2023 15:10,,,0.860000014,,35.29999924
1/4/2023 15:15,53.52000046,1.600000024,,27.79999924,
1/4/2023 15:20,,,0.860000014,,35.40000153
1/4/2023 15:25,53.52000046,1.600000024,,27.89999962,
1/4/2023 15:30,,,0.860000014,,35.40000153
1/4/2023 15:35,53.52000046,1.600000024,,27.89999962,
1/4/2023 15:40,,,0.860000014,,35.09999847
1/4/2023 15:45,53.49000168,1.600000024,,27.89999962,
1/4/2023 15:50,,,0.860000014,,35.09999847
1/4/2023 15:55,53.52000046,3,,27.89999962,
1/4/2023 16:00,,,0.860000014,,34.79999924
1/4/2023 16:05,53.49000168,3,,28,
1/4/2023 16:10,,,0.860000014,,34.79999924
1/4/2023 16:15,53.52000046,3,,28,
1/4/2023 16:20,,,0.860000014,,34.70000076
1/4/2023 16:25,53.49000168,1.600000024,,28,
1/4/2023 16:30,,,0.860000014,,34.5
1/4/2023 16:35,53.52000046,1.600000024,,28,
1/4/2023 16:40,,,0.860000014,,34.5
1/4/2023 16:45,53.49000168,3,,28,
1/4/2023 16:50,,,0.860000014,,34.29999924
1/4/2023 16:55,52.93000031,0,,28,
1/4/2023 17:00,,,0.860000014,,34.09999847
1/4/2023 17:05,52.06000137,-7.199999809,,28,
1/4/2023 17:10,,,0.860000014,,33.79999924
1/4/2023 17:15,51.43000031,-16,,28,
1/4/2023 17:20,,,0.860000014,,33.5
1/4/2023 17:25,51,-22,,28,
1/4/2023 17:30,,,0.850000024,,33.09999847
1/4/2023 17:35,50.74000168,-29.20000076,,28,
1/4/2023 17:40,,,0.850000024,,32.79999924
1/4/2023 17:45,50.5,-35.20000076,,28,
1/4/2023 17:50,,,0.850000024,,32.40000153
1/4/2023 17:55,50.34999847,-39.59999847,,28,
1/4/2023 18:00,,,0.850000024,,31.70000076
1/4/2023 18:05,50.24000168,-42.40000153,,28,
1/4/2023 18:10,,,0.850000024,,31
1/4/2023 18:15,50.11000061,-45.40000153,,27.89999962,
1/4/2023 18:20,,,0.839999974,,30.29999924
1/4/2023 18:25,50.04999924,-45.40000153,,27.89999962,
1/4/2023 18:30,,,0.839999974,,29
1/4/2023 18:35,49.97999954,-45.40000153,,27.89999962,
1/4/2023 18:40,,,0.839999974,,27.60000038
1/4/2023 18:45,49.91999817,-45.40000153,,27.89999962,
1/4/2023 18:50,,,0.839999974,,26.79999924
1/4/2023 18:55,49.84999847,-45.40000153,,27.89999962,
1/4/2023 19:00,,,0.829999983,,26.10000038
1/4/2023 19:05,49.81000137,-45.40000153,,27.79999924,
1/4/2023 19:10,,,0.829999983,,25.20000076
1/4/2023 19:15,49.72000122,-45.40000153,,27.79999924,
1/4/2023 19:20,,,0.829999983,,24.5
1/4/2023 19:25,49.65999985,-45.40000153,,27.79999924,
1/4/2023 19:30,,,0.819999993,,23.89999962
1/4/2023 19:35,49.59000015,-45.40000153,,27.79999924,
1/4/2023 19:40,,,0.819999993,,23.20000076
1/4/2023 19:45,49.52999878,-45.40000153,,27.79999924,
1/4/2023 19:50,,,0.819999993,,22.79999924
1/4/2023 19:55,49.45999908,-45.40000153,,27.70000076,
1/4/2023 20:00,,,0.819999993,,22.39999962
1/4/2023 20:05,49.41999817,-45.40000153,,27.70000076,
1/4/2023 20:10,,,0.810000002,,22.10000038
1/4/2023 20:15,49.36999893,-44,,27.70000076,
1/4/2023 20:20,,,0.810000002,,21.60000038
1/4/2023 20:25,49.31000137,-44,,27.70000076,
1/4/2023 20:30,,,0.810000002,,21.20000076
1/4/2023 20:35,49.20000076,-45.40000153,,27.70000076,
1/4/2023 20:40,,,0.810000002,,20.89999962
1/4/2023 20:45,49.13000107,-45.40000153,,27.70000076,
1/4/2023 20:50,,,0.800000012,,20.70000076
1/4/2023 20:55,49.06999969,-44,,27.70000076,
1/4/2023 21:00,,,0.800000012,,20.70000076
1/4/2023 21:05,49,-44,,27.60000038,
1/4/2023 21:10,,,0.800000012,,20.39999962
1/4/2023 21:15,48.91999817,-45.40000153,,27.60000038,
1/4/2023 21:20,,,0.800000012,,20.5
1/4/2023 21:25,48.90000153,-42.40000153,,27.60000038,
1/4/2023 21:30,,,0.790000021,,20.89999962
1/4/2023 21:35,48.81000137,-44,,27.60000038,
1/4/2023 21:40,,,0.800000012,,21.20000076
1/4/2023 21:45,53.99000168,89.40000153,,27.60000038,
1/4/2023 21:50,,,0.800000012,,21.20000076
1/4/2023 21:55,54.04000092,66,,27.70000076,
1/4/2023 22:00,,,0.810000002,,21.29999924
1/4/2023 22:05,53.49000168,51.40000153,,27.89999962,
1/4/2023 22:10,,,0.810000002,,21.29999924
1/4/2023 22:15,53.49000168,47,,28,
1/4/2023 22:20,,,0.810000002,,21.29999924
1/4/2023 22:25,53.49000168,42.59999847,,28.20000076,
1/4/2023 22:30,,,0.810000002,,21.29999924
1/4/2023 22:35,53.49000168,38.20000076,,28.29999924,
1/4/2023 22:40,,,0.819999993,,21.29999924
1/4/2023 22:45,53.49000168,35.20000076,,28.29999924,
1/4/2023 22:50,,,0.819999993,,21.29999924
1/4/2023 22:55,53.52000046,32.20000076,,28.29999924,
1/4/2023 23:00,,,0.819999993,,21.20000076
1/4/2023 23:05,53.49000168,30.79999924,,28.29999924,
1/4/2023 23:10,,,0.819999993,,21.10000038
1/4/2023 23:15,53.49000168,27.79999924,,28.29999924,
1/4/2023 23:20,,,0.819999993,,21.10000038
1/4/2023 23:25,53.49000168,26.39999962,,28.29999924,
1/4/2023 23:30,,,0.819999993,,21
1/4/2023 23:35,53.49000168,25,,28.29999924,
1/4/2023 23:40,,,0.829999983,,20.89999962
1/4/2023 23:45,53.52000046,22,,28.29999924,
1/4/2023 23:50,,,0.829999983,,20.79999924
1/4/2023 23:55,53.52000046,20.60000038,,28.29999924,
1/5/2023 0:00,,,0.829999983,,20.70000076
1/5/2023 0:05,53.49000168,19,,28.29999924,
1/5/2023 0:10,,,0.829999983,,20.60000038
1/5/2023 0:15,53.52000046,17.60000038,,28.29999924,
1/5/2023 0:20,,,0.829999983,,20.5
1/5/2023 0:25,53.52000046,16.20000076,,28.20000076,
1/5/2023 0:30,,,0.829999983,,20.29999924
1/5/2023 0:35,53.52000046,16.20000076,,28.20000076,
1/5/2023 0:40,,,0.829999983,,20.20000076
1/5/2023 0:45,53.52000046,14.60000038,,28.20000076,
1/5/2023 0:50,,,0.829999983,,20
1/5/2023 0:55,53.52000046,13.19999981,,28,
1/5/2023 1:00,,,0.829999983,,19.89999962
1/5/2023 1:05,53.49000168,13.19999981,,28,
1/5/2023 1:10,,,0.829999983,,19.70000076
1/5/2023 1:15,53.52000046,11.80000019,,28,
1/5/2023 1:20,,,0.839999974,,19.60000038
1/5/2023 1:25,53.52000046,11.80000019,,27.89999962,
1/5/2023 1:30,,,0.839999974,,19.5
1/5/2023 1:35,53.49000168,10.19999981,,27.89999962,
1/5/2023 1:40,,,0.839999974,,19.29999924
1/5/2023 1:45,53.49000168,10.19999981,,27.79999924,
1/5/2023 1:50,,,0.839999974,,19.20000076
1/5/2023 1:55,53.49000168,8.800000191,,27.79999924,
1/5/2023 2:00,,,0.839999974,,19
1/5/2023 2:05,53.52000046,8.800000191,,27.79999924,
1/5/2023 2:10,,,0.839999974,,18.89999962
1/5/2023 2:15,53.49000168,7.400000095,,27.70000076,
1/5/2023 2:20,,,0.839999974,,18.79999924
1/5/2023 2:25,53.52000046,7.400000095,,27.70000076,
1/5/2023 2:30,,,0.839999974,,18.5
1/5/2023 2:35,53.52000046,5.800000191,,27.60000038,
1/5/2023 2:40,,,0.839999974,,18.5
1/5/2023 2:45,53.49000168,5.800000191,,27.60000038,
1/5/2023 2:50,,,0.839999974,,18.5
1/5/2023 2:55,53.49000168,5.800000191,,27.60000038,
1/5/2023 3:00,,,0.839999974,,18.5
1/5/2023 3:05,53.49000168,4.400000095,,27.39999962,
1/5/2023 3:10,,,0.839999974,,18.5
1/5/2023 3:15,53.52000046,4.400000095,,27.39999962,
1/5/2023 3:20,,,0.839999974,,18.29999924
1/5/2023 3:25,53.49000168,4.400000095,,27.29999924,
1/5/2023 3:30,,,0.839999974,,18.29999924
1/5/2023 3:35,53.52000046,4.400000095,,27.29999924,
1/5/2023 3:40,,,0.839999974,,18.29999924
1/5/2023 3:45,53.52000046,4.400000095,,27.29999924,
1/5/2023 3:50,,,0.839999974,,18.29999924
1/5/2023 3:55,53.52000046,4.400000095,,27.20000076,
1/5/2023 4:00,,,0.839999974,,18.20000076
1/5/2023 4:05,53.49000168,4.400000095,,27.20000076,
1/5/2023 4:10,,,0.839999974,,18.20000076
1/5/2023 4:15,53.49000168,3,,27.20000076,
1/5/2023 4:20,,,0.839999974,,18.10000038
1/5/2023 4:25,53.52000046,3,,27.10000038,
1/5/2023 4:30,,,0.839999974,,18
1/5/2023 4:35,53.52000046,3,,27.10000038,
1/5/2023 4:40,,,0.839999974,,17.89999962
1/5/2023 4:45,53.49000168,3,,27,
1/5/2023 4:50,,,0.839999974,,17.79999924
1/5/2023 4:55,53.52000046,3,,27,
1/5/2023 5:00,,,0.839999974,,17.79999924
1/5/2023 5:05,53.52000046,3,,26.79999924,
1/5/2023 5:10,,,0.839999974,,17.60000038
1/5/2023 5:15,53.49000168,3,,26.79999924,
1/5/2023 5:20,,,0.839999974,,17.60000038
1/5/2023 5:25,53.52000046,3,,26.70000076,
1/5/2023 5:30,,,0.839999974,,17.5
1/5/2023 5:35,53.52000046,3,,26.70000076,
1/5/2023 5:40,,,0.839999974,,17.39999962
1/5/2023 5:45,53.49000168,3,,26.60000038,
1/5/2023 5:50,,,0.839999974,,17.29999924
1/5/2023 5:55,53.52000046,3,,26.60000038,
1/5/2023 6:00,,,0.839999974,,17.20000076
1/5/2023 6:05,53.52000046,3,,26.60000038,
1/5/2023 6:10,,,0.839999974,,17.10000038
1/5/2023 6:15,53.52000046,3,,26.5,
1/5/2023 6:20,,,0.839999974,,17
1/5/2023 6:25,53.49000168,3,,26.5,
1/5/2023 6:30,,,0.839999974,,16.89999962
1/5/2023 6:35,53.52000046,1.600000024,,26.29999924,
1/5/2023 6:40,,,0.839999974,,16.79999924
1/5/2023 6:45,53.49000168,1.600000024,,26.29999924,
1/5/2023 6:50,,,0.839999974,,16.79999924
1/5/2023 6:55,53.49000168,3,,26.20000076,
1/5/2023 7:00,,,0.839999974,,16.70000076
1/5/2023 7:05,50.63000107,-42.40000153,,26.20000076,
1/5/2023 7:10,,,0.839999974,,16.5
1/5/2023 7:15,50.43999863,-42.40000153,,26.10000038,
1/5/2023 7:20,,,0.839999974,,16.5
1/5/2023 7:25,50.40999985,-38,,26.10000038,
1/5/2023 7:30,,,0.839999974,,17.29999924
1/5/2023 7:35,50.40999985,-35.20000076,,26,
1/5/2023 7:40,,,0.839999974,,17.5
1/5/2023 7:45,50.5,-30.79999924,,26,
1/5/2023 7:50,,,0.829999983,,17.89999962
1/5/2023 7:55,50.56999969,-26.39999962,,25.89999962,
1/5/2023 8:00,,,0.829999983,,18.39999962
1/5/2023 8:05,50.66999817,-20.39999962,,25.89999962,
1/5/2023 8:10,,,0.829999983,,18.70000076
1/5/2023 8:15,50.86999893,-14.60000038,,25.70000076,
1/5/2023 8:20,,,0.829999983,,19.29999924
1/5/2023 8:25,51.25999832,-5.800000191,,25.70000076,
1/5/2023 8:30,,,0.829999983,,20
1/5/2023 8:35,51.79999924,1.600000024,,25.70000076,
1/5/2023 8:40,,,0.829999983,,20.5
1/5/2023 8:45,52.27999878,7.400000095,,25.60000038,
1/5/2023 8:50,,,0.829999983,,21.29999924
1/5/2023 8:55,53.09999847,19,,25.70000076,
1/5/2023 9:00,,,0.829999983,,22.39999962
1/5/2023 9:05,53.52000046,20.60000038,,25.70000076,
1/5/2023 9:10,,,0.829999983,,24.10000038
1/5/2023 9:15,53.49000168,16.20000076,,25.60000038,
1/5/2023 9:20,,,0.829999983,,24.5
1/5/2023 9:25,53.49000168,14.60000038,,25.60000038,
1/5/2023 9:30,,,0.829999983,,25
1/5/2023 9:35,53.52000046,13.19999981,,25.60000038,
1/5/2023 9:40,,,0.839999974,,25.5
1/5/2023 9:45,53.52000046,11.80000019,,25.70000076,
1/5/2023 9:50,,,0.839999974,,26.10000038
1/5/2023 9:55,53.54000092,10.19999981,,25.70000076,
1/5/2023 10:00,,,0.839999974,,26.5
1/5/2023 10:05,53.54000092,8.800000191,,25.89999962,
1/5/2023 10:10,,,0.839999974,,27.10000038
1/5/2023 10:15,53.52000046,8.800000191,,26,
1/5/2023 10:20,,,0.839999974,,28
1/5/2023 10:25,53.52000046,7.400000095,,26.10000038,
1/5/2023 10:30,,,0.839999974,,28.39999962
1/5/2023 10:35,53.49000168,5.800000191,,26.20000076,
1/5/2023 10:40,,,0.839999974,,28.70000076
1/5/2023 10:45,53.52000046,5.800000191,,26.20000076,
1/5/2023 10:50,,,0.839999974,,29.29999924
1/5/2023 10:55,53.49000168,4.400000095,,26.29999924,
1/5/2023 11:00,,,0.839999974,,30
1/5/2023 11:05,53.49000168,4.400000095,,26.5,
1/5/2023 11:10,,,0.839999974,,30.39999962
1/5/2023 11:15,53.52000046,4.400000095,,26.5,
1/5/2023 11:20,,,0.839999974,,30.70000076
1/5/2023 11:25,53.49000168,4.400000095,,26.60000038,
1/5/2023 11:30,,,0.839999974,,31.20000076
1/5/2023 11:35,53.52000046,4.400000095,,26.60000038,
1/5/2023 11:40,,,0.839999974,,31.79999924
1/5/2023 11:45,53.49000168,4.400000095,,26.70000076,
1/5/2023 11:50,,,0.839999974,,32.40000153
1/5/2023 11:55,53.52000046,3,,26.70000076,
1/5/2023 12:00,,,0.839999974,,32.59999847
1/5/2023 12:05,53.49000168,3,,26.79999924,
1/5/2023 12:10,,,0.839999974,,33.09999847
1/5/2023 12:15,53.52000046,3,,26.79999924,
1/5/2023 12:20,,,0.839999974,,33.5
1/5/2023 12:25,53.49000168,3,,27,
1/5/2023 12:30,,,0.839999974,,33.40000153
1/5/2023 12:35,53.49000168,3,,27,
1/5/2023 12:40,,,0.839999974,,33.59999847
1/5/2023 12:45,53.52000046,3,,27,
1/5/2023 12:50,,,0.839999974,,33.79999924
1/5/2023 12:55,53.52000046,3,,27.10000038,
1/5/2023 13:00,,,0.839999974,,34.20000076
1/5/2023 13:05,53.52000046,3,,27.10000038,
1/5/2023 13:10,,,0.839999974,,34.40000153
1/5/2023 13:15,53.52000046,3,,27.10000038,
1/5/2023 13:20,,,0.839999974,,34.79999924
1/5/2023 13:25,53.52000046,3,,27.20000076,
1/5/2023 13:30,,,0.839999974,,34.79999924
1/5/2023 13:35,53.49000168,3,,27.20000076,
1/5/2023 13:40,,,0.839999974,,35
1/5/2023 13:45,53.49000168,3,,27.29999924,
1/5/2023 13:50,,,0.839999974,,35.09999847
1/5/2023 13:55,53.49000168,3,,27.29999924,
1/5/2023 14:00,,,0.839999974,,35.09999847
1/5/2023 14:05,53.52000046,1.600000024,,27.29999924,
1/5/2023 14:10,,,0.839999974,,35.20000076
1/5/2023 14:15,53.52000046,3,,27.39999962,
1/5/2023 14:20,,,0.839999974,,35.40000153
1/5/2023 14:25,53.52000046,1.600000024,,27.39999962,
1/5/2023 14:30,,,0.839999974,,35.5
1/5/2023 14:35,53.49000168,3,,27.39999962,
1/5/2023 14:40,,,0.839999974,,35.5
1/5/2023 14:45,53.52000046,1.600000024,,27.60000038,
1/5/2023 14:50,,,0.839999974,,35.40000153
1/5/2023 14:55,53.49000168,1.600000024,,27.60000038,
1/5/2023 15:00,,,0.839999974,,35.09999847
1/5/2023 15:05,53.52000046,1.600000024,,27.60000038,
1/5/2023 15:10,,,0.839999974,,35.20000076
1/5/2023 15:15,53.49000168,1.600000024,,27.60000038,
1/5/2023 15:20,,,0.839999974,,35.5
1/5/2023 15:25,53.49000168,3,,27.60000038,
1/5/2023 15:30,,,0.839999974,,35.09999847
1/5/2023 15:35,53.52000046,1.600000024,,27.60000038,
1/5/2023 15:40,,,0.839999974,,35
1/5/2023 15:45,53.52000046,1.600000024,,27.70000076,
1/5/2023 15:50,,,0.839999974,,34.79999924
1/5/2023 15:55,53.49000168,1.600000024,,27.70000076,
1/5/2023 16:00,,,0.839999974,,34.5
1/5/2023 16:05,53.52000046,1.600000024,,27.70000076,
1/5/2023 16:10,,,0.839999974,,34.40000153
1/5/2023 16:15,53.49000168,1.600000024,,27.70000076,
1/5/2023 16:20,,,0.839999974,,34.40000153
1/5/2023 16:25,53.52000046,1.600000024,,27.70000076,
1/5/2023 16:30,,,0.850000024,,34.40000153
1/5/2023 16:35,53.52000046,1.600000024,,27.70000076,
1/5/2023 16:40,,,0.850000024,,34.20000076
1/5/2023 16:45,53.49000168,1.600000024,,27.70000076,
1/5/2023 16:50,,,0.850000024,,34.20000076
1/5/2023 16:55,52.5,0,,27.70000076,
1/5/2023 17:00,,,0.850000024,,34
1/5/2023 17:05,51.56000137,-13.19999981,,27.70000076,
1/5/2023 17:10,,,0.839999974,,33.59999847
1/5/2023 17:15,51.36999893,-14.60000038,,27.70000076,
1/5/2023 17:20,,,0.839999974,,33.40000153
1/5/2023 17:25,51.02000046,-22,,27.70000076,
1/5/2023 17:30,,,0.839999974,,33.09999847
1/5/2023 17:35,50.75999832,-27.79999924,,27.70000076,
1/5/2023 17:40,,,0.839999974,,32.70000076
1/5/2023 17:45,50.52000046,-33.59999847,,27.70000076,
1/5/2023 17:50,,,0.839999974,,32.40000153
1/5/2023 17:55,50.34999847,-39.59999847,,27.70000076,
